Customer_ID,Customer Country,Booking_ID,Hotel,City,Booking Date,Lead Time ,Arrival Date,Adults,Childrens,Total Guests,No. of Weekend Nights,No. of Week Nights,Total Nights Stay,Meal Type,Booking Status,Customer Cancel Count,Average Daily Rate,Market Segment,Reserved Room Type,Assigned Room Type,Special Request
CUST_540,India,INN00472,Resort Hotel,Indore,6-Jun-24,15,21-Jun-24,2,0,2,0,4,4,Breakfast,0,3,121,Company TA/TO,Standard,Standard,1
CUST_351,India,INN00473,Resort Hotel,Mumbai,25-Feb-24,3,28-Feb-24,2,0,2,0,1,1,Breakfast,0,0,108,Online Self / TA,Standard,Standard,0
CUST_299,Canada,INN00474,Resort Hotel,Pune,21-Aug-24,23,13-Sep-24,2,0,2,2,3,5,Breakfast,0,1,121,Direct,Standard,Standard,1
CUST_439,Canada,INN00475,Resort Hotel,Hyderabad,5-Sep-24,53,28-Oct-24,2,0,2,1,1,2,Not Selected,0,2,107,Company TA/TO,Standard,Deluxe,0
CUST_259,Canada,INN00476,Resort Hotel,Lucknow,8-Feb-24,53,1-Apr-24,2,0,2,2,1,3,Breakfast,1,1,134,Online Self / TA,Standard,Standard,0
CUST_155,Germany,INN00477,Resort Hotel,Goa,17-Dec-23,94,20-Mar-24,2,0,2,0,1,1,Breakfast,0,3,104,Online Self / TA,Standard,Standard,0
CUST_585,Germany,INN00478,Resort Hotel,Goa,27-Feb-24,64,1-May-24,2,0,2,3,7,10,Not Selected,0,1,85,Online Self / TA,Standard,Standard,1
CUST_117,UAE,INN00479,Resort Hotel,Lucknow,3-Apr-24,53,26-May-24,2,0,2,0,3,3,Breakfast,0,1,107,Direct,Standard,Deluxe,0
CUST_272,India,INN00480,Resort Hotel,Delhi,14-Jul-24,53,5-Sep-24,2,2,4,0,3,3,Not Selected,0,0,107,Direct,Standard,Standard,0
CUST_282,India,INN00481,Resort Hotel,Chennai,25-Jan-24,64,29-Mar-24,2,0,2,0,2,2,Breakfast,0,1,85,Direct,Standard,Deluxe,1
CUST_375,Germany,INN00482,City Hotel,Hyderabad,5-Sep-24,53,28-Oct-24,2,0,2,2,2,4,Breakfast,1,2,107,Online Self / TA,Standard,Standard,0
CUST_214,UK,INN00483,City Hotel,Bhopal,12-Jan-24,24,5-Feb-24,2,0,2,0,2,2,Breakfast,1,1,195,Online Self / TA,Premium,Premium,1
CUST_582,India,INN00484,City Hotel,Goa,27-Dec-23,24,20-Jan-24,2,0,2,2,2,4,Breakfast,1,2,164,Online Self / TA,Premium,Premium,0
CUST_069,Canada,INN00485,City Hotel,Kolkata,2-Mar-24,23,25-Mar-24,2,0,2,0,3,3,Breakfast,0,0,195,Direct,Premium,Premium,0
CUST_440,India,INN00486,Resort Hotel,Bhopal,14-Jun-24,53,6-Aug-24,2,0,2,1,0,1,Not Selected,1,2,125,Online Self / TA,Standard,Standard,2
CUST_580,India,INN00487,Resort Hotel,Bhopal,22-Sep-24,23,15-Oct-24,2,0,2,2,0,2,Breakfast,1,1,195,Company TA/TO,Premium,Premium,0
CUST_517,UAE,INN00488,Resort Hotel,Mumbai,30-Apr-24,90,29-Jul-24,2,0,2,0,1,1,Breakfast,1,1,132,Online Self / TA,Standard,Standard,3
CUST_139,Canada,INN00489,Resort Hotel,Pune,20-Dec-23,79,8-Mar-24,2,0,2,1,3,4,Breakfast,0,0,145,Online Self / TA,Premium,Premium,2
CUST_218,Australia,INN00490,Resort Hotel,Jaipur,29-Jun-24,43,11-Aug-24,2,0,2,2,2,4,Not Selected,0,0,92,Online Self / TA,Standard,Standard,0
CUST_100,India,INN00491,Resort Hotel,Bangalore,24-Oct-23,90,22-Jan-24,2,0,2,1,2,3,Breakfast,0,0,132,Online Self / TA,Standard,Standard,3
CUST_320,India,INN00492,Resort Hotel,Chandigarh,6-Feb-24,65,11-Apr-24,1,0,1,0,3,3,Breakfast,1,1,147,Direct,Standard,Standard,2
CUST_232,India,INN00493,Resort Hotel,Kochi,13-May-24,65,17-Jul-24,2,0,2,2,5,7,Breakfast,1,1,167,Online Self / TA,Deluxe,Deluxe,2
CUST_133,USA,INN00494,Resort Hotel,Chennai,6-Aug-24,99,13-Nov-24,2,0,2,1,3,4,Breakfast,0,0,210,Company TA/TO,Premium,Premium,1
CUST_154,UK,INN00495,City Hotel,Ahmedabad,8-Nov-24,25,3-Dec-24,2,0,2,0,2,2,Not Selected,0,0,195,Online Self / TA,Premium,Premium,2
CUST_380,India,INN00496,City Hotel,Chandigarh,20-May-24,92,20-Aug-24,2,0,2,2,1,3,Breakfast,1,1,104,Online Self / TA,Standard,Deluxe,3
CUST_436,France,INN00497,City Hotel,Jaipur,8-Aug-24,91,7-Nov-24,2,1,3,0,3,3,Breakfast,0,1,119,Online Self / TA,Standard,Standard,3
CUST_026,France,INN00498,City Hotel,Goa,26-Feb-24,38,4-Apr-24,2,0,2,1,1,2,Breakfast,0,0,192,Online Self / TA,Premium,Premium,1
CUST_103,USA,INN00499,City Hotel,Chandigarh,20-Mar-24,6,26-Mar-24,2,0,2,0,1,1,Breakfast & Dinner,1,1,128,Online Self / TA,Deluxe,Premium,0
CUST_252,India,INN00500,Resort Hotel,Lucknow,14-Apr-24,38,22-May-24,2,0,2,0,3,3,Breakfast,0,1,135,Company TA/TO,Deluxe,Deluxe,0
CUST_529,Canada,INN00501,Resort Hotel,Delhi,31-Oct-24,13,13-Nov-24,2,2,4,2,1,3,Breakfast,1,1,126,Online Self / TA,Standard,Standard,2
CUST_550,India,INN00502,Resort Hotel,Chandigarh,13-Dec-23,32,14-Jan-24,2,0,2,2,1,3,Breakfast & Dinner,0,1,154,Online Self / TA,Deluxe,Deluxe,0
CUST_231,India,INN00503,Resort Hotel,Bangalore,9-Apr-23,315,18-Feb-24,2,0,2,1,0,1,Breakfast,0,0,96,Online Self / TA,Standard,Standard,0
CUST_043,USA,INN00504,Resort Hotel,Bhopal,21-Dec-24,8,29-Dec-24,2,0,2,0,2,2,Breakfast,0,0,126,Direct,Standard,Deluxe,2
CUST_153,USA,INN00505,Resort Hotel,Chandigarh,25-May-24,0,25-May-24,2,0,2,2,4,6,Breakfast,0,0,136,Direct,Premium,Premium,0
CUST_460,India,INN00506,Resort Hotel,Ahmedabad,18-Jun-24,91,17-Sep-24,2,2,4,0,4,4,Breakfast,0,0,119,Online Self / TA,Standard,Standard,3
CUST_022,India,INN00507,Resort Hotel,Chennai,31-Jul-24,3,3-Aug-24,2,0,2,2,3,5,Breakfast,1,2,116,Online Self / TA,Standard,Standard,1
CUST_114,UK,INN00508,City Hotel,Mumbai,23-Jan-24,9,1-Feb-24,1,0,1,2,3,5,Breakfast,0,0,164,Online Self / TA,Standard,Deluxe,1
CUST_167,UAE,INN00509,City Hotel,Pune,18-Sep-24,19,7-Oct-24,2,0,2,1,2,3,Breakfast,0,0,148,Online Self / TA,Deluxe,Deluxe,2
CUST_397,UAE,INN00510,City Hotel,Kochi,24-Dec-23,25,18-Jan-24,2,0,2,1,2,3,Breakfast,1,1,145,Company TA/TO,Premium,Premium,0
CUST_134,UK,INN00511,Resort Hotel,Kochi,3-Oct-23,108,19-Jan-24,2,0,2,0,3,3,Breakfast,0,2,147,Company TA/TO,Standard,Standard,2
CUST_042,India,INN00512,Resort Hotel,Hyderabad,15-Jul-24,37,21-Aug-24,2,0,2,2,1,3,Not Selected,1,1,168,Online Self / TA,Deluxe,Deluxe,0
CUST_375,Germany,INN00513,Resort Hotel,Delhi,1-Aug-24,45,15-Sep-24,2,0,2,0,2,2,Breakfast,0,2,167,Online Self / TA,Deluxe,Premium,0
CUST_541,India,INN00514,Resort Hotel,Jaipur,24-Apr-24,64,27-Jun-24,2,0,2,2,1,3,Breakfast,1,2,138,Online Self / TA,Premium,Premium,1
CUST_263,USA,INN00515,Resort Hotel,Lucknow,3-Jan-24,44,16-Feb-24,2,0,2,0,1,1,Breakfast & Dinner,0,0,145,Company TA/TO,Premium,Premium,0
CUST_476,France,INN00516,Resort Hotel,Chandigarh,26-Nov-24,26,22-Dec-24,2,0,2,0,4,4,Breakfast,0,0,133,Online Self / TA,Standard,Standard,0
CUST_284,UK,INN00517,Resort Hotel,Bangalore,19-Jan-24,96,24-Apr-24,2,0,2,2,4,6,Breakfast,0,0,147,Direct,Standard,Deluxe,0
CUST_562,India,INN00518,Resort Hotel,Pune,25-Aug-24,123,26-Dec-24,2,0,2,0,2,2,Breakfast,0,0,157,Online Self / TA,Premium,Premium,2
CUST_259,Canada,INN00519,City Hotel,Jaipur,25-Aug-24,42,6-Oct-24,1,2,3,0,1,1,Not Selected,0,1,210,Online Self / TA,Premium,Premium,0
CUST_044,UK,INN00520,City Hotel,Chennai,13-Nov-23,59,11-Jan-24,2,0,2,1,3,4,Breakfast,0,0,133,Online Self / TA,Premium,Premium,0
CUST_248,Australia,INN00521,City Hotel,Bangalore,31-Jul-24,28,28-Aug-24,2,0,2,2,1,3,Breakfast,0,0,98,Company TA/TO,Standard,Standard,1
CUST_587,UAE,INN00522,City Hotel,Bangalore,12-Mar-24,106,26-Jun-24,1,0,1,1,3,4,Breakfast,1,2,126,Online Self / TA,Deluxe,Deluxe,2
CUST_498,Australia,INN00523,Resort Hotel,Goa,20-Apr-24,1,21-Apr-24,2,0,2,0,4,4,Breakfast,1,1,173,Direct,Deluxe,Premium,1
CUST_528,Australia,INN00524,Resort Hotel,Goa,20-Nov-24,0,20-Nov-24,2,0,2,0,3,3,Breakfast,0,1,249,Online Self / TA,Deluxe,Premium,0
CUST_415,Germany,INN00525,Resort Hotel,Kolkata,5-Jul-24,4,9-Jul-24,2,0,2,2,0,2,Breakfast,0,0,187,Company TA/TO,Premium,Premium,0
CUST_477,UAE,INN00526,Resort Hotel,Delhi,13-Nov-24,3,16-Nov-24,3,0,3,0,3,3,Breakfast,0,0,95,Direct,Deluxe,Deluxe,1
CUST_119,Canada,INN00527,Resort Hotel,Indore,25-Jul-24,73,6-Oct-24,2,0,2,0,1,1,Not Selected,0,2,242,Direct,Deluxe,Premium,2
CUST_152,India,INN00528,Resort Hotel,Bangalore,14-Apr-24,44,28-May-24,2,0,2,0,1,1,Breakfast & Dinner,0,0,177,Direct,Premium,Premium,0
CUST_081,India,INN00529,Resort Hotel,Bhopal,19-Jun-24,95,22-Sep-24,2,0,2,2,1,3,Breakfast,0,0,154,Online Self / TA,Standard,Deluxe,0
CUST_366,France,INN00530,Resort Hotel,Chennai,18-Nov-23,94,20-Feb-24,2,0,2,2,3,5,Breakfast,0,1,115,Direct,Standard,Standard,1
CUST_232,India,INN00531,City Hotel,Delhi,22-Jun-24,40,1-Aug-24,3,0,3,0,1,1,Breakfast,0,1,127,Groups,Deluxe,Deluxe,2
CUST_246,France,INN00532,City Hotel,Ahmedabad,28-Jan-24,64,1-Apr-24,2,0,2,0,3,3,Breakfast,0,0,128,Company TA/TO,Deluxe,Deluxe,1
CUST_116,France,INN00533,City Hotel,Kolkata,18-Feb-24,64,22-Apr-24,2,0,2,0,3,3,Breakfast,0,0,128,Direct,Deluxe,Deluxe,1
CUST_119,Canada,INN00534,Resort Hotel,Mumbai,9-Oct-23,94,11-Jan-24,2,0,2,1,3,4,Breakfast,0,2,115,Online Self / TA,Standard,Deluxe,1
CUST_229,Canada,INN00535,Resort Hotel,Kolkata,27-Dec-23,57,22-Feb-24,2,0,2,0,2,2,Breakfast,0,0,135,Groups,Standard,Deluxe,1
CUST_102,India,INN00536,Resort Hotel,Bhopal,27-Oct-24,60,26-Dec-24,2,0,2,1,3,4,Breakfast,0,0,167,Company TA/TO,Deluxe,Deluxe,0
CUST_155,Germany,INN00537,Resort Hotel,Pune,6-Apr-24,57,2-Jun-24,2,0,2,0,2,2,Breakfast,1,3,135,Online Self / TA,Standard,Standard,1
CUST_141,India,INN00538,Resort Hotel,Hyderabad,9-Oct-23,87,4-Jan-24,2,1,3,1,3,4,Not Selected,0,0,125,Company TA/TO,Standard,Deluxe,0
CUST_077,UAE,INN00539,Resort Hotel,Chandigarh,15-Jul-24,0,15-Jul-24,2,1,3,0,1,1,Breakfast,0,1,98,Online Self / TA,Standard,Standard,0
CUST_001,India,INN00540,City Hotel,Kochi,7-Feb-24,0,7-Feb-24,2,0,2,6,15,21,Breakfast,0,1,98,Online Self / TA,Standard,Deluxe,0
CUST_382,India,INN00541,City Hotel,Delhi,20-Jan-24,6,26-Jan-24,2,0,2,0,1,1,Breakfast,1,3,135,Online Self / TA,Deluxe,Deluxe,0
CUST_436,France,INN00542,City Hotel,Mumbai,21-Jan-24,0,21-Jan-24,2,2,4,0,1,1,Breakfast,1,1,88,Online Self / TA,Standard,Deluxe,0
CUST_112,India,INN00543,Resort Hotel,Kochi,22-Aug-24,19,10-Sep-24,2,0,2,0,4,4,Breakfast,0,1,121,Company TA/TO,Standard,Deluxe,1
CUST_279,Canada,INN00544,Resort Hotel,Bhopal,25-Dec-24,4,29-Dec-24,2,0,2,2,3,5,Not Selected,1,2,155,Online Self / TA,Premium,Premium,2
CUST_145,Germany,INN00545,Resort Hotel,Bangalore,14-Jan-24,59,13-Mar-24,2,1,3,0,2,2,Breakfast,0,0,145,Company TA/TO,Premium,Premium,0
CUST_508,Australia,INN00546,Resort Hotel,Hyderabad,29-Nov-23,44,12-Jan-24,2,0,2,0,1,1,Breakfast,1,2,92,Online Self / TA,Standard,Standard,0
CUST_286,France,INN00547,Resort Hotel,Delhi,22-Mar-24,37,28-Apr-24,2,0,2,2,2,4,Not Selected,1,3,154,Company TA/TO,Deluxe,Deluxe,0
CUST_400,India,INN00548,Resort Hotel,Goa,26-Nov-23,66,31-Jan-24,2,0,2,0,2,2,Breakfast & Dinner,0,1,115,Online Self / TA,Standard,Standard,1
CUST_251,India,INN00549,Resort Hotel,Bangalore,18-Nov-24,38,26-Dec-24,2,0,2,1,0,1,Breakfast,0,1,111,Company TA/TO,Deluxe,Premium,0
CUST_528,Australia,INN00550,City Hotel,Delhi,27-Mar-24,62,28-May-24,2,0,2,0,4,4,Breakfast,1,1,159,Online Self / TA,Premium,Premium,1
CUST_436,France,INN00551,City Hotel,Pune,27-Feb-24,41,8-Apr-24,2,0,2,0,1,1,Breakfast,0,1,131,Company TA/TO,Deluxe,Deluxe,1
CUST_222,India,INN00552,City Hotel,Goa,29-Jan-24,60,29-Mar-24,2,1,3,0,1,1,Breakfast,0,0,118,Online Self / TA,Standard,Standard,0
CUST_034,UK,INN00553,City Hotel,Chennai,4-Sep-24,104,17-Dec-24,2,0,2,1,2,3,Breakfast,0,0,123,Company TA/TO,Deluxe,Deluxe,1
CUST_591,India,INN00554,Resort Hotel,Jaipur,26-Apr-24,62,27-Jun-24,1,0,1,0,1,1,Breakfast,1,1,159,Online Self / TA,Premium,Premium,1
CUST_451,India,INN00555,Resort Hotel,Bangalore,31-Aug-24,117,26-Dec-24,2,2,4,4,9,13,Breakfast,1,1,118,Company TA/TO,Standard,Standard,2
CUST_505,Germany,INN00556,Resort Hotel,Bhopal,23-Sep-24,31,24-Oct-24,2,0,2,2,0,2,Not Selected,0,0,154,Online Self / TA,Deluxe,Premium,0
CUST_322,India,INN00557,Resort Hotel,Lucknow,26-May-24,34,29-Jun-24,2,0,2,1,1,2,Breakfast,0,0,117,Company TA/TO,Deluxe,Deluxe,0
CUST_264,UK,INN00558,Resort Hotel,Bhopal,3-Jun-24,47,20-Jul-24,3,0,3,2,2,4,Breakfast,0,0,129,Company TA/TO,Standard,Standard,1
CUST_079,Canada,INN00559,Resort Hotel,Delhi,30-Mar-24,24,23-Apr-24,2,0,2,0,2,2,Breakfast,1,2,214,Online Self / TA,Premium,Premium,0
CUST_031,India,INN00560,Resort Hotel,Chandigarh,5-Jun-24,104,17-Sep-24,2,0,2,2,0,2,Breakfast & Dinner,0,1,115,Direct,Standard,Standard,2
CUST_522,India,INN00561,Resort Hotel,Kochi,1-Oct-23,104,13-Jan-24,3,1,4,0,2,2,Breakfast & Dinner,0,1,123,Direct,Deluxe,Premium,1
CUST_388,Australia,INN00562,City Hotel,Ahmedabad,13-Nov-24,32,15-Dec-24,2,0,2,0,1,1,Breakfast,1,1,123,Online Self / TA,Deluxe,Deluxe,0
CUST_211,India,INN00563,City Hotel,Jaipur,24-Apr-24,47,10-Jun-24,2,0,2,2,5,7,Breakfast,0,0,195,Company TA/TO,Premium,Premium,0
CUST_529,Canada,INN00564,City Hotel,Pune,24-Jun-24,29,23-Jul-24,2,2,4,1,3,4,Breakfast,0,1,135,Direct,Deluxe,Deluxe,0
CUST_502,India,INN00565,City Hotel,Chennai,3-Jul-24,30,2-Aug-24,2,0,2,0,2,2,Breakfast,1,2,123,Direct,Deluxe,Deluxe,2
CUST_374,UK,INN00566,City Hotel,Kolkata,13-Apr-24,123,14-Aug-24,2,0,2,0,2,2,Breakfast & Dinner,1,1,131,Online Self / TA,Premium,Premium,1
CUST_039,Canada,INN00567,Resort Hotel,Hyderabad,3-Jan-24,14,17-Jan-24,3,0,3,2,2,4,Breakfast,0,0,123,Direct,Standard,Standard,0
CUST_060,India,INN00568,Resort Hotel,Chennai,13-Jul-24,118,8-Nov-24,2,0,2,0,1,1,Breakfast,0,0,179,Online Self / TA,Premium,Premium,2
CUST_505,Germany,INN00569,Resort Hotel,Chennai,22-Aug-24,0,22-Aug-24,2,0,2,2,2,4,Breakfast,0,0,135,Online Self / TA,Standard,Standard,0
CUST_561,India,INN00570,Resort Hotel,Bhopal,25-May-24,0,25-May-24,2,0,2,2,2,4,Breakfast,1,1,0,Online Self / TA,Standard,Standard,1
CUST_382,India,INN00571,Resort Hotel,Goa,16-Jul-24,79,3-Oct-24,2,0,2,0,2,2,Breakfast,1,3,115,Company TA/TO,Standard,Deluxe,3
CUST_253,USA,INN00572,City Hotel,Kochi,15-Jan-24,63,18-Mar-24,2,0,2,0,3,3,Breakfast,1,1,115,Online Self / TA,Standard,Deluxe,0
CUST_392,India,INN00573,City Hotel,Jaipur,19-Apr-24,68,26-Jun-24,2,0,2,2,1,3,Breakfast,0,0,104,Online Self / TA,Standard,Standard,2
CUST_002,India,INN00574,City Hotel,Kolkata,24-Feb-24,96,30-May-24,2,1,3,0,1,1,Breakfast,0,1,157,Online Self / TA,Standard,Standard,0
CUST_470,India,INN00575,City Hotel,Lucknow,16-Sep-24,41,27-Oct-24,1,0,1,0,2,2,Breakfast,0,0,135,Online Self / TA,Deluxe,Deluxe,1
CUST_412,India,INN00576,City Hotel,Chennai,9-Nov-24,46,25-Dec-24,2,0,2,2,1,3,Breakfast,0,0,112,Online Self / TA,Premium,Premium,0
CUST_129,Canada,INN00577,City Hotel,Goa,14-May-24,41,24-Jun-24,2,2,4,0,1,1,Not Selected,1,1,135,Online Self / TA,Deluxe,Deluxe,1
CUST_326,France,INN00578,City Hotel,Chandigarh,10-Jan-24,60,10-Mar-24,2,0,2,0,3,3,Breakfast,1,2,195,Company TA/TO,Premium,Premium,0
CUST_452,India,INN00579,City Hotel,Bangalore,7-Apr-24,41,18-May-24,2,0,2,0,3,3,Breakfast,1,1,104,Online Self / TA,Standard,Standard,0
CUST_162,India,INN00580,City Hotel,Hyderabad,7-Jul-24,69,14-Sep-24,2,1,3,1,4,5,Breakfast,0,0,135,Direct,Deluxe,Premium,0
CUST_126,France,INN00581,City Hotel,Jaipur,25-Oct-24,41,5-Dec-24,2,1,3,1,1,2,Not Selected,0,0,214,Online Self / TA,Premium,Premium,1
CUST_238,Australia,INN00582,City Hotel,Chennai,12-Apr-24,52,3-Jun-24,2,0,2,2,5,7,Breakfast,0,0,133,Online Self / TA,Standard,Standard,0
CUST_063,USA,INN00583,City Hotel,Kochi,22-Jan-24,41,3-Mar-24,2,0,2,1,3,4,Breakfast,0,0,141,Company TA/TO,Deluxe,Premium,1
CUST_097,UAE,INN00584,Resort Hotel,Pune,8-Sep-24,89,6-Dec-24,2,2,4,0,2,2,Breakfast & Dinner,0,0,121,Company TA/TO,Premium,Premium,1
CUST_089,Canada,INN00585,Resort Hotel,Pune,11-Sep-24,28,9-Oct-24,2,0,2,2,5,7,Breakfast,0,0,241,Online Self / TA,Premium,Premium,0
CUST_258,Australia,INN00586,Resort Hotel,Bhopal,1-Sep-24,65,5-Nov-24,1,0,1,1,2,3,Breakfast,0,1,168,Corporate,Deluxe,Premium,0
CUST_553,USA,INN00587,Resort Hotel,Bhopal,20-Dec-23,82,11-Mar-24,2,0,2,2,2,4,Breakfast & Dinner,1,1,152,Online Self / TA,Standard,Standard,3
CUST_439,Canada,INN00588,Resort Hotel,Lucknow,22-Sep-24,42,3-Nov-24,2,0,2,2,2,4,Breakfast,0,2,148,Direct,Standard,Deluxe,0
CUST_186,France,INN00589,Resort Hotel,Mumbai,16-Oct-24,62,17-Dec-24,3,0,3,0,2,2,Breakfast,0,0,167,Company TA/TO,Deluxe,Deluxe,1
CUST_137,UAE,INN00590,Resort Hotel,Chandigarh,17-Jul-24,86,11-Oct-24,2,0,2,0,1,1,Breakfast,0,3,173,Direct,Standard,Deluxe,1
CUST_565,Germany,INN00591,Resort Hotel,Hyderabad,29-Apr-24,118,25-Aug-24,2,0,2,0,1,1,Not Selected,0,0,179,Online Self / TA,Premium,Premium,1
CUST_092,India,INN00592,Resort Hotel,Kolkata,9-Nov-24,28,7-Dec-24,2,0,2,0,3,3,Breakfast,0,0,193,Company TA/TO,Premium,Premium,1
CUST_593,USA,INN00593,Resort Hotel,Kochi,29-Feb-24,52,21-Apr-24,2,0,2,0,4,4,Breakfast,1,1,92,Direct,Standard,Standard,0
CUST_173,USA,INN00594,Resort Hotel,Bangalore,16-Mar-24,49,4-May-24,2,0,2,2,5,7,Breakfast,0,0,111,Online Self / TA,Deluxe,Deluxe,0
CUST_550,India,INN00595,Resort Hotel,Delhi,13-Jun-24,39,22-Jul-24,2,0,2,2,1,3,Breakfast,0,1,142,Company TA/TO,Deluxe,Premium,1
CUST_329,Canada,INN00596,Resort Hotel,Bhopal,31-Dec-23,39,8-Feb-24,2,0,2,1,4,5,Breakfast,0,1,142,Direct,Deluxe,Deluxe,1
CUST_100,India,INN00597,Resort Hotel,Indore,19-Jun-24,39,28-Jul-24,1,0,1,0,2,2,Breakfast,0,0,142,Direct,Deluxe,Deluxe,1
CUST_034,UK,INN00598,Resort Hotel,Mumbai,23-Jul-24,7,30-Jul-24,2,0,2,0,3,3,Breakfast,0,0,200,Online Self / TA,Standard,Deluxe,0
CUST_147,UAE,INN00599,Resort Hotel,Delhi,2-Oct-24,7,9-Oct-24,2,0,2,3,7,10,Breakfast,1,3,200,Online Self / TA,Standard,Standard,0
CUST_265,Germany,INN00600,Resort Hotel,Delhi,23-Feb-24,42,5-Apr-24,2,0,2,1,2,3,Breakfast,0,0,157,Online Self / TA,Premium,Premium,0
CUST_540,India,INN00601,Resort Hotel,Hyderabad,13-May-24,5,18-May-24,3,0,3,0,2,2,Not Selected,1,3,100,Online Self / TA,Standard,Deluxe,0
CUST_381,India,INN00602,Resort Hotel,Indore,1-Jul-24,81,20-Sep-24,2,0,2,2,3,5,Breakfast,0,0,115,Company TA/TO,Standard,Standard,2
CUST_463,USA,INN00603,Resort Hotel,Delhi,7-Jun-24,63,9-Aug-24,2,0,2,0,2,2,Breakfast & Dinner,0,0,195,Online Self / TA,Premium,Premium,0
CUST_496,France,INN00604,Resort Hotel,Ahmedabad,26-Dec-23,61,25-Feb-24,2,0,2,2,3,5,Breakfast,0,0,104,Direct,Standard,Standard,0
CUST_239,Canada,INN00605,Resort Hotel,Ahmedabad,7-Dec-24,8,15-Dec-24,2,0,2,0,1,1,Breakfast,0,0,207,Online Self / TA,Premium,Premium,0
CUST_156,France,INN00606,Resort Hotel,Chennai,10-Jul-24,89,7-Oct-24,2,0,2,0,2,2,Breakfast,0,0,163,Online Self / TA,Standard,Deluxe,1
CUST_311,India,INN00607,Resort Hotel,Delhi,16-Mar-24,57,12-May-24,2,2,4,1,3,4,Breakfast,1,2,152,Online Self / TA,Premium,Premium,0
CUST_073,USA,INN00608,Resort Hotel,Delhi,25-Feb-24,102,6-Jun-24,2,0,2,0,3,3,Breakfast,0,0,96,Online Self / TA,Standard,Deluxe,1
CUST_045,Germany,INN00609,Resort Hotel,Chandigarh,29-Sep-23,108,15-Jan-24,2,0,2,0,4,4,Breakfast,1,1,112,Corporate,Standard,Standard,1
CUST_383,USA,INN00610,Resort Hotel,Bangalore,25-Sep-24,28,23-Oct-24,2,0,2,1,3,4,Breakfast,0,1,160,Company TA/TO,Premium,Premium,1
CUST_562,India,INN00611,Resort Hotel,Kolkata,26-Apr-24,29,25-May-24,2,0,2,2,5,7,Breakfast,0,0,103,Company TA/TO,Standard,Deluxe,1
CUST_396,France,INN00612,Resort Hotel,Bhopal,4-Nov-24,0,4-Nov-24,2,0,2,0,1,1,Breakfast,0,0,153,Online Self / TA,Premium,Premium,0
CUST_329,Canada,INN00613,City Hotel,Lucknow,20-Feb-24,96,26-May-24,2,0,2,2,1,3,Breakfast,0,1,120,Online Self / TA,Standard,Deluxe,1
CUST_058,Australia,INN00614,City Hotel,Hyderabad,25-Jan-24,44,9-Mar-24,2,0,2,1,2,3,Breakfast,0,1,135,Online Self / TA,Deluxe,Deluxe,1
CUST_156,France,INN00615,City Hotel,Mumbai,3-Oct-24,44,16-Nov-24,2,1,3,2,4,6,Breakfast,0,0,168,Online Self / TA,Deluxe,Deluxe,1
CUST_532,India,INN00616,City Hotel,Kolkata,10-Nov-24,44,24-Dec-24,1,0,1,2,1,3,Breakfast,0,0,195,Corporate,Premium,Premium,1
CUST_568,Australia,INN00617,Resort Hotel,Kolkata,14-May-24,44,27-Jun-24,2,0,2,1,1,2,Breakfast,1,2,135,Online Self / TA,Deluxe,Deluxe,1
CUST_020,India,INN00618,Resort Hotel,Hyderabad,7-Mar-24,41,17-Apr-24,2,0,2,2,1,3,Not Selected,0,0,178,Online Self / TA,Deluxe,Premium,0
CUST_248,Australia,INN00619,Resort Hotel,Chandigarh,3-Feb-24,16,19-Feb-24,2,0,2,1,0,1,Breakfast & Dinner,0,0,135,Online Self / TA,Deluxe,Deluxe,0
CUST_187,UAE,INN00620,City Hotel,Jaipur,4-Nov-23,73,16-Jan-24,2,2,4,2,1,3,Breakfast,1,1,0,Online Self / TA,Deluxe,Deluxe,1
CUST_399,Canada,INN00621,Resort Hotel,Bangalore,16-Sep-24,3,19-Sep-24,2,0,2,0,1,1,Breakfast & Dinner,0,1,154,Company TA/TO,Deluxe,Deluxe,1
CUST_365,Germany,INN00622,Resort Hotel,Bhopal,16-Oct-24,0,16-Oct-24,1,0,1,1,2,3,Breakfast,0,0,134,Online Self / TA,Deluxe,Premium,0
CUST_582,India,INN00623,Resort Hotel,Hyderabad,13-Nov-23,55,7-Jan-24,2,2,4,0,2,2,Breakfast,1,2,112,Online Self / TA,Standard,Standard,0
CUST_253,USA,INN00624,City Hotel,Lucknow,6-Jul-24,33,8-Aug-24,2,0,2,1,1,2,Breakfast,0,1,194,Direct,Premium,Premium,1
CUST_056,France,INN00625,Resort Hotel,Delhi,30-Dec-23,19,18-Jan-24,2,1,3,0,2,2,Breakfast,1,2,153,Online Self / TA,Standard,Standard,0
CUST_417,UAE,INN00626,Resort Hotel,Goa,15-Dec-23,55,8-Feb-24,2,0,2,0,4,4,Breakfast,0,0,135,Online Self / TA,Deluxe,Deluxe,0
CUST_364,UK,INN00627,Resort Hotel,Delhi,17-Jan-24,33,19-Feb-24,2,2,4,0,2,2,Breakfast,0,1,184,Online Self / TA,Deluxe,Deluxe,1
CUST_088,Australia,INN00628,Resort Hotel,Bangalore,27-Dec-23,19,15-Jan-24,2,1,3,2,2,4,Breakfast,0,1,210,Online Self / TA,Premium,Premium,0
CUST_462,India,INN00629,Resort Hotel,Ahmedabad,11-Apr-24,19,30-Apr-24,2,0,2,0,3,3,Not Selected,0,0,139,Direct,Premium,Premium,0
